district_id,dem_votes,rep_votes,other_votes,total_votes,dem_pct,rep_pct,margin,winner_party
VA-07,143357,130586,647,274590,52.33,47.67,4.659999999999997,D
VA-08,197760,66589,4587,268936,74.81,25.19,49.620000000000005,D
VA-09,66027,182207,558,248792,26.6,73.4,-46.800000000000004,R
VA-10,157405,138163,577,296145,53.26,46.74,6.519999999999996,D
VA-11,193190,95634,852,289676,66.89,33.11,33.78,D
VT-01,176494,78397,37064,291955,69.24,30.76,38.47999999999999,D
WA-01,181992,104329,363,286684,63.56,36.44,27.120000000000005,D
WA-02,202980,134335,608,337923,60.18,39.82,20.36,D
WA-03,160314,157685,1760,319759,50.41,49.59,0.8199999999999932,D
WA-04,70710,150619,5318,226647,31.95,68.05,-36.099999999999994,R
WA-05,127585,188648,773,317006,40.35,59.65,-19.299999999999997,R
WA-06,208710,138754,409,347873,60.07,39.93,20.14,D
WA-07,295998,49207,1442,346647,85.75,14.25,71.5,D
WA-08,179003,155976,1059,336038,53.44,46.56,6.8799999999999955,D
WA-09,171746,67631,471,239848,71.75,28.25,43.5,D
WA-10,152544,114777,427,267748,57.06,42.94,14.120000000000005,D
WI-01,135825,162610,2432,300867,45.51,54.49,-8.980000000000004,R
WI-02,268740,101890,7907,378537,72.51,27.49,45.02000000000001,D
WI-03,152977,164743,202,317922,48.15,51.85,-3.700000000000003,R
WI-04,191955,57660,5397,255012,76.9,23.1,53.800000000000004,D
WI-05,134581,243741,201,378523,35.57,64.43,-28.860000000000007,R
WI-06,0,239231,12768,251999,0.0,100.0,-100.0,R
WI-07,128877,209224,167,338268,38.12,61.88,-23.760000000000005,R
WI-08,3295,223981,82920,310196,1.45,98.55,-97.1,R
WV-01,65428,151511,10257,227196,30.16,69.84,-39.68000000000001,R
WV-02,84278,160493,115,244886,34.43,65.57,-31.139999999999993,R
WY-01,47250,132206,18742,198198,26.33,73.67,-47.34,R
